shipment_id,week,sku_id,destination_region,planned_arrival_date,actual_arrival_date,delay_days,units_shipped,shipment_status,carrier,shipment_cost_inr,anomaly_flag
SHP01152,2025-W13,SKU-005,West,2025-03-28,2025-03-30,2,1331,LATE_MINOR,Ecom Express,2014.0,False
SHP01153,2025-W13,SKU-005,West,2025-03-28,2025-03-28,0,355,LATE_MINOR,Ecom Express,7652.0,False
SHP01154,2025-W13,SKU-005,West,2025-03-27,2025-03-28,1,440,LATE_MINOR,BlueDart,6637.0,False
SHP01155,2025-W13,SKU-005,Central,2025-03-29,2025-03-31,2,641,LATE_MINOR,Ecom Express,5621.0,False
SHP01156,2025-W13,SKU-006,North,2025-03-29,2025-03-31,2,1056,LATE_MINOR,Ecom Express,4172.0,False
SHP01157,2025-W13,SKU-006,North,2025-03-27,2025-03-27,0,990,LATE_MINOR,Ecom Express,5994.0,False
SHP01158,2025-W13,SKU-006,North,2025-03-28,2025-03-28,0,895,LATE_MINOR,XpressBees,6283.0,False
SHP01159,2025-W13,SKU-006,South,2025-03-28,2025-03-30,2,815,LATE_MINOR,Ecom Express,3745.0,False
SHP01160,2025-W13,SKU-006,South,2025-03-26,2025-03-27,1,527,LATE_MINOR,Ecom Express,4525.0,False
SHP01161,2025-W13,SKU-006,East,2025-03-26,2025-03-27,1,727,LATE_MINOR,XpressBees,2810.0,False
SHP01162,2025-W13,SKU-006,East,2025-03-25,2025-03-24,0,1299,ON_TIME,Delhivery,5682.0,False
SHP01163,2025-W13,SKU-006,West,2025-03-27,2025-03-28,1,518,LATE_MINOR,BlueDart,1966.0,False
SHP01164,2025-W13,SKU-006,West,2025-03-26,2025-03-28,2,330,LATE_MINOR,BlueDart,7325.0,False
SHP01165,2025-W13,SKU-006,Central,2025-03-29,2025-03-29,0,328,LATE_MINOR,XpressBees,7804.0,False
SHP01166,2025-W13,SKU-006,Central,2025-03-27,2025-03-28,1,1098,LATE_MINOR,Delhivery,5359.0,False
SHP01167,2025-W13,SKU-007,North,2025-03-29,2025-03-29,0,246,LATE_MINOR,Delhivery,4748.0,False
SHP01168,2025-W13,SKU-007,North,2025-03-26,2025-03-28,2,1449,LATE_MINOR,Delhivery,5970.0,False
SHP01169,2025-W13,SKU-007,South,2025-03-29,2025-03-30,1,963,LATE_MINOR,BlueDart,7776.0,False
SHP01170,2025-W13,SKU-007,South,2025-03-29,2025-03-31,2,324,LATE_MINOR,Ecom Express,5640.0,False
SHP01171,2025-W13,SKU-007,South,2025-03-25,2025-03-26,1,1423,LATE_MINOR,XpressBees,6038.0,False
SHP01172,2025-W13,SKU-007,East,2025-03-26,2025-03-27,1,820,LATE_MINOR,Delhivery,1681.0,False
SHP01173,2025-W13,SKU-007,East,2025-03-28,2025-03-28,0,847,LATE_MINOR,BlueDart,4888.0,False
SHP01174,2025-W13,SKU-007,East,2025-03-25,2025-03-26,1,738,LATE_MINOR,XpressBees,3132.0,False
SHP01175,2025-W13,SKU-007,West,2025-03-28,2025-03-29,1,568,LATE_MINOR,BlueDart,4661.0,False
SHP01176,2025-W13,SKU-007,West,2025-03-29,2025-03-29,0,393,LATE_MINOR,Delhivery,3863.0,False
SHP01177,2025-W13,SKU-007,West,2025-03-27,2025-03-27,0,655,LATE_MINOR,XpressBees,1449.0,False
SHP01178,2025-W13,SKU-007,Central,2025-03-25,2025-03-26,1,1352,LATE_MINOR,BlueDart,4902.0,False
SHP01179,2025-W13,SKU-007,Central,2025-03-29,2025-03-31,2,695,LATE_MINOR,Ecom Express,6804.0,False
SHP01180,2025-W13,SKU-007,Central,2025-03-26,2025-03-26,0,487,LATE_MINOR,Delhivery,7059.0,False
SHP01181,2025-W13,SKU-008,North,2025-03-29,2025-03-29,0,348,LATE_MINOR,BlueDart,6596.0,False
SHP01182,2025-W13,SKU-008,South,2025-03-28,2025-03-28,0,1166,LATE_MINOR,Ecom Express,6610.0,False
SHP01183,2025-W13,SKU-008,South,2025-03-29,2025-03-30,1,806,LATE_MINOR,XpressBees,3672.0,False
SHP01184,2025-W13,SKU-008,East,2025-03-29,2025-03-29,0,1097,LATE_MINOR,Ecom Express,6909.0,False
SHP01185,2025-W13,SKU-008,East,2025-03-26,2025-03-28,2,998,LATE_MINOR,BlueDart,7277.0,False
SHP01186,2025-W13,SKU-008,West,2025-03-27,2025-03-29,2,644,LATE_MINOR,XpressBees,7586.0,False
SHP01187,2025-W13,SKU-008,West,2025-03-28,2025-03-30,2,221,LATE_MINOR,BlueDart,2327.0,False
SHP01188,2025-W13,SKU-008,West,2025-03-27,2025-03-29,2,1003,LATE_MINOR,BlueDart,1921.0,False
SHP01189,2025-W13,SKU-008,Central,2025-03-25,2025-03-27,2,818,LATE_MINOR,Ecom Express,6076.0,False
SHP01190,2025-W13,SKU-008,Central,2025-03-27,2025-03-26,0,432,ON_TIME,XpressBees,5712.0,False
SHP01191,2025-W13,SKU-008,Central,2025-03-29,2025-03-30,1,585,LATE_MINOR,XpressBees,7776.0,False
SHP01192,2025-W13,SKU-009,North,2025-03-25,2025-03-25,0,1327,LATE_MINOR,XpressBees,1223.0,False
SHP01193,2025-W13,SKU-009,North,2025-03-28,2025-03-27,0,265,ON_TIME,BlueDart,6637.0,False
SHP01194,2025-W13,SKU-009,North,2025-03-26,2025-03-25,0,1465,ON_TIME,BlueDart,5040.0,False
SHP01195,2025-W13,SKU-009,South,2025-03-26,2025-03-25,0,1412,ON_TIME,XpressBees,6846.0,False
SHP01196,2025-W13,SKU-009,East,2025-03-26,2025-03-28,2,682,LATE_MINOR,Delhivery,2028.0,False
SHP01197,2025-W13,SKU-009,West,2025-03-29,2025-03-29,0,990,LATE_MINOR,Ecom Express,6666.0,False
SHP01198,2025-W13,SKU-009,West,2025-03-27,2025-03-27,0,704,LATE_MINOR,Delhivery,5805.0,False
SHP01199,2025-W13,SKU-009,Central,2025-03-26,2025-03-28,2,384,LATE_MINOR,Ecom Express,5773.0,False
SHP01200,2025-W13,SKU-009,Central,2025-03-25,2025-03-24,0,1183,ON_TIME,XpressBees,7224.0,False
SHP01201,2025-W13,SKU-009,Central,2025-03-29,2025-03-30,1,216,LATE_MINOR,XpressBees,4926.0,False
SHP01202,2025-W13,SKU-010,North,2025-03-26,2025-03-27,1,1149,LATE_MINOR,BlueDart,3650.0,False
SHP01203,2025-W13,SKU-010,South,2025-03-28,2025-03-28,0,1348,LATE_MINOR,BlueDart,3664.0,False
SHP01204,2025-W13,SKU-010,South,2025-03-26,2025-03-25,0,1399,ON_TIME,Ecom Express,5366.0,False
SHP01205,2025-W13,SKU-010,South,2025-03-26,2025-03-26,0,1259,LATE_MINOR,BlueDart,5078.0,False
SHP01206,2025-W13,SKU-010,East,2025-03-28,2025-03-28,0,354,LATE_MINOR,Ecom Express,4308.0,False
SHP01207,2025-W13,SKU-010,East,2025-03-26,2025-03-28,2,911,LATE_MINOR,Delhivery,4762.0,False
SHP01208,2025-W13,SKU-010,East,2025-03-26,2025-03-28,2,980,LATE_MINOR,BlueDart,5789.0,False
SHP01209,2025-W13,SKU-010,West,2025-03-26,2025-03-26,0,977,LATE_MINOR,BlueDart,6981.0,False
SHP01210,2025-W13,SKU-010,Central,2025-03-26,2025-03-25,0,888,ON_TIME,BlueDart,2382.0,False
SHP01211,2025-W14,SKU-001,North,2025-04-02,2025-04-04,2,717,LATE_MINOR,BlueDart,5879.0,False
SHP01212,2025-W14,SKU-001,North,2025-04-01,2025-04-03,2,1307,LATE_MINOR,BlueDart,5998.0,False
SHP01213,2025-W14,SKU-001,North,2025-04-03,2025-04-03,0,1279,LATE_MINOR,BlueDart,2889.0,False
SHP01214,2025-W14,SKU-001,South,2025-04-04,2025-04-06,2,1429,LATE_MINOR,Ecom Express,5501.0,False
SHP01215,2025-W14,SKU-001,South,2025-04-01,2025-04-01,0,545,LATE_MINOR,BlueDart,7334.0,False
SHP01216,2025-W14,SKU-001,South,2025-04-04,2025-04-03,0,1440,ON_TIME,Delhivery,7639.0,False
SHP01217,2025-W14,SKU-001,East,2025-04-01,2025-04-01,0,236,LATE_MINOR,Ecom Express,4152.0,False
SHP01218,2025-W14,SKU-001,East,2025-04-04,2025-04-03,0,239,ON_TIME,BlueDart,3374.0,False
SHP01219,2025-W14,SKU-001,East,2025-04-05,2025-04-04,0,498,ON_TIME,Ecom Express,7994.0,False
SHP01220,2025-W14,SKU-001,West,2025-04-04,2025-04-04,0,1462,LATE_MINOR,XpressBees,1227.0,False
SHP01221,2025-W14,SKU-001,West,2025-04-03,2025-04-04,1,248,LATE_MINOR,Ecom Express,3100.0,False
SHP01222,2025-W14,SKU-001,Central,2025-04-01,2025-04-02,1,442,LATE_MINOR,BlueDart,2543.0,False
SHP01223,2025-W14,SKU-001,Central,2025-04-05,2025-04-05,0,435,LATE_MINOR,Ecom Express,4665.0,False
SHP01224,2025-W14,SKU-002,North,2025-04-01,2025-04-02,1,668,LATE_MINOR,Delhivery,5318.0,False
SHP01225,2025-W14,SKU-002,North,2025-04-03,2025-04-05,2,698,LATE_MINOR,Ecom Express,6413.0,False
SHP01226,2025-W14,SKU-002,North,2025-04-03,2025-04-05,2,848,LATE_MINOR,BlueDart,7821.0,False
SHP01227,2025-W14,SKU-002,South,2025-04-04,2025-04-05,1,1168,LATE_MINOR,XpressBees,5677.0,False
SHP01228,2025-W14,SKU-002,South,2025-04-04,2025-04-06,2,748,LATE_MINOR,BlueDart,5180.0,False
SHP01229,2025-W14,SKU-002,South,2025-04-04,2025-04-04,0,1401,LATE_MINOR,Ecom Express,2698.0,False
SHP01230,2025-W14,SKU-002,East,2025-04-01,2025-04-01,0,578,LATE_MINOR,Delhivery,1930.0,False
SHP01231,2025-W14,SKU-002,East,2025-04-01,2025-04-02,1,229,LATE_MINOR,BlueDart,5807.0,False
SHP01232,2025-W14,SKU-002,East,2025-04-03,2025-04-04,1,1043,LATE_MINOR,Delhivery,2783.0,False
SHP01233,2025-W14,SKU-002,West,2025-04-02,2025-04-04,2,390,LATE_MINOR,Ecom Express,3215.0,False
SHP01234,2025-W14,SKU-002,West,2025-04-05,2025-04-05,0,1036,LATE_MINOR,Ecom Express,2888.0,False
SHP01235,2025-W14,SKU-002,Central,2025-04-04,2025-04-06,2,261,LATE_MINOR,XpressBees,7720.0,False
SHP01236,2025-W14,SKU-002,Central,2025-04-05,2025-04-05,0,1474,LATE_MINOR,XpressBees,6532.0,False
SHP01237,2025-W14,SKU-003,North,2025-04-01,2025-04-03,2,1333,LATE_MINOR,BlueDart,3270.0,False
SHP01238,2025-W14,SKU-003,North,2025-04-04,2025-04-06,2,808,LATE_MINOR,BlueDart,3813.0,False
SHP01239,2025-W14,SKU-003,South,2025-04-01,2025-03-31,0,401,ON_TIME,Ecom Express,4169.0,False
SHP01240,2025-W14,SKU-003,South,2025-04-01,2025-04-02,1,511,LATE_MINOR,Delhivery,5834.0,False
SHP01241,2025-W14,SKU-003,South,2025-04-05,2025-04-06,1,728,LATE_MINOR,BlueDart,1422.0,False
SHP01242,2025-W14,SKU-003,East,2025-04-02,2025-04-03,1,465,LATE_MINOR,Delhivery,6429.0,False
SHP01243,2025-W14,SKU-003,East,2025-04-05,2025-04-07,2,1065,LATE_MINOR,Ecom Express,2734.0,False
SHP01244,2025-W14,SKU-003,West,2025-04-03,2025-04-05,2,1225,LATE_MINOR,Ecom Express,1939.0,False
SHP01245,2025-W14,SKU-003,Central,2025-04-04,2025-04-03,0,1391,ON_TIME,Ecom Express,7888.0,False
SHP01246,2025-W14,SKU-004,North,2025-04-04,2025-04-03,0,443,ON_TIME,Ecom Express,5832.0,False
SHP01247,2025-W14,SKU-004,North,2025-04-04,2025-04-05,1,858,LATE_MINOR,BlueDart,4833.0,False
SHP01248,2025-W14,SKU-004,North,2025-04-01,2025-03-31,0,772,ON_TIME,Delhivery,6785.0,False
SHP01249,2025-W14,SKU-004,South,2025-04-03,2025-04-05,2,1452,LATE_MINOR,Delhivery,3969.0,False
SHP01250,2025-W14,SKU-004,South,2025-04-02,2025-04-03,1,629,LATE_MINOR,XpressBees,1816.0,False
SHP01251,2025-W14,SKU-004,East,2025-04-03,2025-04-03,0,747,LATE_MINOR,Delhivery,7331.0,False
SHP01252,2025-W14,SKU-004,West,2025-04-03,2025-04-04,1,726,LATE_MINOR,Ecom Express,6968.0,False
SHP01253,2025-W14,SKU-004,West,2025-04-05,2025-04-07,2,850,LATE_MINOR,Ecom Express,4983.0,False
SHP01254,2025-W14,SKU-004,West,2025-04-04,2025-04-03,0,342,ON_TIME,Delhivery,5980.0,False
SHP01255,2025-W14,SKU-004,Central,2025-04-02,2025-04-01,0,467,ON_TIME,Delhivery,7072.0,False
SHP01256,2025-W14,SKU-004,Central,2025-04-04,2025-04-06,2,421,LATE_MINOR,Ecom Express,2458.0,False
SHP01257,2025-W14,SKU-005,North,2025-04-01,2025-03-31,0,858,ON_TIME,BlueDart,2114.0,False
SHP01258,2025-W14,SKU-005,North,2025-04-02,2025-04-03,1,262,LATE_MINOR,Ecom Express,5976.0,False
SHP01259,2025-W14,SKU-005,South,2025-04-01,2025-04-01,0,1066,LATE_MINOR,BlueDart,5501.0,False
SHP01260,2025-W14,SKU-005,South,2025-04-03,2025-04-03,0,1092,LATE_MINOR,Delhivery,1976.0,False
SHP01261,2025-W14,SKU-005,South,2025-04-05,2025-04-07,2,1460,LATE_MINOR,Delhivery,3608.0,False
SHP01262,2025-W14,SKU-005,East,2025-04-03,2025-04-02,0,917,ON_TIME,BlueDart,7777.0,False
SHP01263,2025-W14,SKU-005,East,2025-04-03,2025-04-02,0,1452,ON_TIME,XpressBees,3855.0,False
SHP01264,2025-W14,SKU-005,East,2025-04-01,2025-04-01,0,1470,LATE_MINOR,Delhivery,2861.0,False
SHP01265,2025-W14,SKU-005,West,2025-04-02,2025-04-02,0,953,LATE_MINOR,XpressBees,1595.0,False
SHP01266,2025-W14,SKU-005,West,2025-04-05,2025-04-04,0,978,ON_TIME,Ecom Express,4988.0,False
SHP01267,2025-W14,SKU-005,West,2025-04-01,2025-04-01,0,1384,LATE_MINOR,Delhivery,5015.0,False
SHP01268,2025-W14,SKU-005,Central,2025-04-04,2025-04-05,1,305,LATE_MINOR,Delhivery,7454.0,False
SHP01269,2025-W14,SKU-005,Central,2025-04-01,2025-04-01,0,1128,LATE_MINOR,Ecom Express,4712.0,False
SHP01270,2025-W14,SKU-005,Central,2025-04-03,2025-04-05,2,580,LATE_MINOR,Delhivery,7161.0,False
SHP01271,2025-W14,SKU-006,North,2025-04-03,2025-04-04,1,602,LATE_MINOR,Delhivery,3744.0,False
SHP01272,2025-W14,SKU-006,North,2025-04-01,2025-04-02,1,961,LATE_MINOR,BlueDart,5255.0,False
SHP01273,2025-W14,SKU-006,South,2025-04-05,2025-04-05,0,829,LATE_MINOR,Ecom Express,7968.0,False
SHP01274,2025-W14,SKU-006,East,2025-04-03,2025-04-03,0,535,LATE_MINOR,Ecom Express,6661.0,False
SHP01275,2025-W14,SKU-006,East,2025-04-03,2025-04-03,0,251,LATE_MINOR,XpressBees,7624.0,False
SHP01276,2025-W14,SKU-006,West,2025-04-01,2025-03-31,0,577,ON_TIME,Ecom Express,5541.0,False
SHP01277,2025-W14,SKU-006,West,2025-04-01,2025-04-02,1,816,LATE_MINOR,Ecom Express,5748.0,False
SHP01278,2025-W14,SKU-006,Central,2025-04-01,2025-03-31,0,1445,ON_TIME,XpressBees,2479.0,False
SHP01279,2025-W14,SKU-006,Central,2025-04-04,2025-04-05,1,1287,LATE_MINOR,BlueDart,3651.0,False
SHP01280,2025-W14,SKU-007,North,2025-04-02,2025-04-02,0,1242,LATE_MINOR,BlueDart,6746.0,False
SHP01281,2025-W14,SKU-007,North,2025-04-05,2025-04-07,2,1040,LATE_MINOR,BlueDart,6510.0,False
SHP01282,2025-W14,SKU-007,South,2025-04-03,2025-04-02,0,280,ON_TIME,BlueDart,3488.0,False
SHP01283,2025-W14,SKU-007,East,2025-04-04,2025-04-06,2,608,LATE_MINOR,Delhivery,5866.0,False
SHP01284,2025-W14,SKU-007,West,2025-04-05,2025-04-07,2,935,LATE_MINOR,XpressBees,4770.0,False
SHP01285,2025-W14,SKU-007,West,2025-04-02,2025-04-04,2,420,LATE_MINOR,XpressBees,7031.0,False
SHP01286,2025-W14,SKU-007,West,2025-04-04,2025-04-04,0,236,LATE_MINOR,Delhivery,2819.0,False
SHP01287,2025-W14,SKU-007,Central,2025-04-02,2025-04-02,0,647,LATE_MINOR,XpressBees,6295.0,False
SHP01288,2025-W14,SKU-007,Central,2025-04-05,2025-04-04,0,1466,ON_TIME,Ecom Express,7538.0,False
SHP01289,2025-W14,SKU-008,North,2025-04-01,2025-04-03,2,644,LATE_MINOR,Ecom Express,7579.0,False
SHP01290,2025-W14,SKU-008,North,2025-04-03,2025-04-04,1,1051,LATE_MINOR,Delhivery,1820.0,False
SHP01291,2025-W14,SKU-008,North,2025-04-01,2025-03-31,0,845,ON_TIME,BlueDart,5809.0,False
SHP01292,2025-W14,SKU-008,South,2025-04-03,2025-04-02,0,1384,ON_TIME,Delhivery,1854.0,False
SHP01293,2025-W14,SKU-008,South,2025-04-05,2025-04-07,2,693,LATE_MINOR,Ecom Express,2111.0,False
SHP01294,2025-W14,SKU-008,South,2025-04-03,2025-04-03,0,663,LATE_MINOR,XpressBees,2094.0,False
SHP01295,2025-W14,SKU-008,East,2025-04-02,2025-04-03,1,489,LATE_MINOR,Ecom Express,3843.0,False
SHP01296,2025-W14,SKU-008,West,2025-04-01,2025-04-01,0,1035,LATE_MINOR,Ecom Express,4199.0,False
SHP01297,2025-W14,SKU-008,West,2025-04-05,2025-04-04,0,796,ON_TIME,Ecom Express,4536.0,False
SHP01298,2025-W14,SKU-008,West,2025-04-05,2025-04-04,0,331,ON_TIME,XpressBees,7890.0,False
SHP01299,2025-W14,SKU-008,Central,2025-04-03,2025-04-03,0,953,LATE_MINOR,Delhivery,6307.0,False
SHP01300,2025-W14,SKU-008,Central,2025-04-03,2025-04-03,0,877,LATE_MINOR,BlueDart,1953.0,False
SHP01301,2025-W14,SKU-008,Central,2025-04-05,2025-04-07,2,1431,LATE_MINOR,XpressBees,1709.0,False
SHP01302,2025-W14,SKU-009,North,2025-04-01,2025-04-02,1,905,LATE_MINOR,XpressBees,2888.0,False
SHP01303,2025-W14,SKU-009,South,2025-04-01,2025-04-01,0,252,LATE_MINOR,XpressBees,6149.0,False
SHP01304,2025-W14,SKU-009,South,2025-04-04,2025-04-05,1,458,LATE_MINOR,Delhivery,5325.0,False
SHP01305,2025-W14,SKU-009,East,2025-04-03,2025-04-05,2,1307,LATE_MINOR,BlueDart,7543.0,False
SHP01306,2025-W14,SKU-009,West,2025-04-01,2025-03-31,0,955,ON_TIME,XpressBees,5585.0,False
SHP01307,2025-W14,SKU-009,West,2025-04-01,2025-04-03,2,215,LATE_MINOR,XpressBees,7107.0,False
SHP01308,2025-W14,SKU-009,West,2025-04-02,2025-04-03,1,675,LATE_MINOR,XpressBees,5910.0,False
SHP01309,2025-W14,SKU-009,Central,2025-04-03,2025-04-02,0,1428,ON_TIME,Ecom Express,3364.0,False
SHP01310,2025-W14,SKU-009,Central,2025-04-03,2025-04-02,0,678,ON_TIME,Delhivery,5316.0,False
SHP01311,2025-W14,SKU-009,Central,2025-04-01,2025-04-01,0,1244,LATE_MINOR,BlueDart,2571.0,False
SHP01312,2025-W14,SKU-010,North,2025-04-01,2025-04-01,0,204,LATE_MINOR,XpressBees,5225.0,False
SHP01313,2025-W14,SKU-010,North,2025-04-04,2025-04-05,1,290,LATE_MINOR,Delhivery,4383.0,False
SHP01314,2025-W14,SKU-010,South,2025-04-01,2025-04-02,1,280,LATE_MINOR,Ecom Express,4445.0,False
SHP01315,2025-W14,SKU-010,South,2025-04-04,2025-04-03,0,434,ON_TIME,BlueDart,6513.0,False
SHP01316,2025-W14,SKU-010,South,2025-04-05,2025-04-04,0,1190,ON_TIME,BlueDart,4564.0,False
SHP01317,2025-W14,SKU-010,East,2025-04-04,2025-04-04,0,1159,LATE_MINOR,XpressBees,6571.0,False
SHP01318,2025-W14,SKU-010,East,2025-04-04,2025-04-06,2,286,LATE_MINOR,BlueDart,7086.0,False
SHP01319,2025-W14,SKU-010,East,2025-04-05,2025-04-04,0,1349,ON_TIME,Ecom Express,5511.0,False
SHP01320,2025-W14,SKU-010,West,2025-04-05,2025-04-07,2,367,LATE_MINOR,Ecom Express,5620.0,False
SHP01321,2025-W14,SKU-010,West,2025-04-04,2025-04-06,2,773,LATE_MINOR,XpressBees,5610.0,False
SHP01322,2025-W14,SKU-010,West,2025-04-05,2025-04-04,0,1420,ON_TIME,Ecom Express,5333.0,False
SHP01323,2025-W14,SKU-010,Central,2025-04-04,2025-04-03,0,973,ON_TIME,BlueDart,5648.0,False
SHP01324,2025-W14,SKU-010,Central,2025-04-01,2025-04-02,1,393,LATE_MINOR,Ecom Express,7794.0,False
SHP01325,2025-W14,SKU-010,Central,2025-04-01,2025-03-31,0,1204,ON_TIME,XpressBees,6818.0,False
SHP01326,2025-W15,SKU-001,North,2025-04-11,2025-04-10,0,593,ON_TIME,XpressBees,7428.0,False
SHP01327,2025-W15,SKU-001,North,2025-04-12,2025-04-13,1,308,LATE_MINOR,Ecom Express,1801.0,False
SHP01328,2025-W15,SKU-001,North,2025-04-09,2025-04-10,1,1435,LATE_MINOR,Delhivery,5131.0,False
SHP01329,2025-W15,SKU-001,South,2025-04-10,2025-04-11,1,1155,LATE_MINOR,BlueDart,7105.0,False
SHP01330,2025-W15,SKU-001,East,2025-04-08,2025-04-08,0,1443,LATE_MINOR,Delhivery,1515.0,False
SHP01331,2025-W15,SKU-001,East,2025-04-08,2025-04-08,0,1156,LATE_MINOR,XpressBees,5143.0,False
SHP01332,2025-W15,SKU-001,East,2025-04-12,2025-04-11,0,1433,ON_TIME,Ecom Express,1750.0,False
SHP01333,2025-W15,SKU-001,West,2025-04-11,2025-04-13,2,640,LATE_MINOR,Delhivery,3184.0,False
SHP01334,2025-W15,SKU-001,Central,2025-04-12,2025-04-11,0,1271,ON_TIME,BlueDart,1413.0,False
SHP01335,2025-W15,SKU-002,North,2025-04-11,2025-04-10,0,310,ON_TIME,Ecom Express,6145.0,False
SHP01336,2025-W15,SKU-002,North,2025-04-08,2025-04-07,0,260,ON_TIME,Ecom Express,6743.0,False
SHP01337,2025-W15,SKU-002,North,2025-04-11,2025-04-13,2,1382,LATE_MINOR,Delhivery,3468.0,False
SHP01338,2025-W15,SKU-002,South,2025-04-10,2025-04-09,0,203,ON_TIME,BlueDart,1987.0,False
SHP01339,2025-W15,SKU-002,South,2025-04-09,2025-04-10,1,358,LATE_MINOR,Ecom Express,6717.0,False
SHP01340,2025-W15,SKU-002,East,2025-04-09,2025-04-11,2,1476,LATE_MINOR,Delhivery,5465.0,False
SHP01341,2025-W15,SKU-002,West,2025-04-10,2025-04-11,1,924,LATE_MINOR,Ecom Express,7872.0,False
SHP01342,2025-W15,SKU-002,West,2025-04-10,2025-04-12,2,899,LATE_MINOR,BlueDart,1987.0,False
SHP01343,2025-W15,SKU-002,Central,2025-04-08,2025-04-09,1,711,LATE_MINOR,BlueDart,3969.0,False
SHP01344,2025-W15,SKU-003,North,2025-04-11,2025-04-13,2,611,LATE_MINOR,Ecom Express,6816.0,False
SHP01345,2025-W15,SKU-003,North,2025-04-11,2025-04-11,0,374,LATE_MINOR,BlueDart,2260.0,False
SHP01346,2025-W15,SKU-003,North,2025-04-12,2025-04-12,0,1385,LATE_MINOR,BlueDart,2182.0,False
SHP01347,2025-W15,SKU-003,South,2025-04-12,2025-04-12,0,811,LATE_MINOR,Delhivery,3080.0,False
SHP01348,2025-W15,SKU-003,South,2025-04-11,2025-04-10,0,603,ON_TIME,BlueDart,5931.0,False
SHP01349,2025-W15,SKU-003,East,2025-04-09,2025-04-10,1,353,LATE_MINOR,Ecom Express,2534.0,False
SHP01350,2025-W15,SKU-003,West,2025-04-09,2025-04-11,2,352,LATE_MINOR,XpressBees,1204.0,False
SHP01351,2025-W15,SKU-003,West,2025-04-09,2025-04-08,0,538,ON_TIME,Delhivery,4084.0,False
SHP01352,2025-W15,SKU-003,Central,2025-04-11,2025-04-13,2,1465,LATE_MINOR,BlueDart,6166.0,False
SHP01353,2025-W15,SKU-003,Central,2025-04-08,2025-04-07,0,464,ON_TIME,Ecom Express,7443.0,False
SHP01354,2025-W15,SKU-004,North,2025-04-09,2025-04-11,2,708,LATE_MINOR,XpressBees,4138.0,False
SHP01355,2025-W15,SKU-004,North,2025-04-09,2025-04-10,1,349,LATE_MINOR,BlueDart,2996.0,False
SHP01356,2025-W15,SKU-004,South,2025-04-09,2025-04-09,0,512,LATE_MINOR,XpressBees,2923.0,False
SHP01357,2025-W15,SKU-004,South,2025-04-09,2025-04-08,0,594,ON_TIME,Delhivery,7428.0,False
SHP01358,2025-W15,SKU-004,South,2025-04-10,2025-04-11,1,461,LATE_MINOR,XpressBees,5253.0,False
SHP01359,2025-W15,SKU-004,East,2025-04-12,2025-04-14,2,1491,LATE_MINOR,XpressBees,7419.0,False
SHP01360,2025-W15,SKU-004,West,2025-04-10,2025-04-10,0,994,LATE_MINOR,XpressBees,2239.0,False
SHP01361,2025-W15,SKU-004,Central,2025-04-12,2025-04-14,2,594,LATE_MINOR,Delhivery,4887.0,False
SHP01362,2025-W15,SKU-004,Central,2025-04-08,2025-04-10,2,593,LATE_MINOR,Ecom Express,5419.0,False
SHP01363,2025-W15,SKU-005,North,2025-04-10,2025-04-10,0,1347,LATE_MINOR,XpressBees,7823.0,False
SHP01364,2025-W15,SKU-005,South,2025-04-09,2025-04-10,1,1192,LATE_MINOR,Delhivery,6169.0,False
SHP01365,2025-W15,SKU-005,South,2025-04-10,2025-04-10,0,750,LATE_MINOR,XpressBees,7580.0,False
SHP01366,2025-W15,SKU-005,South,2025-04-10,2025-04-09,0,331,ON_TIME,XpressBees,6135.0,False
SHP01367,2025-W15,SKU-005,East,2025-04-12,2025-04-12,0,420,LATE_MINOR,XpressBees,3475.0,False
SHP01368,2025-W15,SKU-005,West,2025-04-12,2025-04-12,0,519,LATE_MINOR,Delhivery,3042.0,False
SHP01369,2025-W15,SKU-005,West,2025-04-11,2025-04-12,1,513,LATE_MINOR,Delhivery,5502.0,False
SHP01370,2025-W15,SKU-005,Central,2025-04-08,2025-04-07,0,1279,ON_TIME,Ecom Express,7434.0,False
SHP01371,2025-W15,SKU-005,Central,2025-04-08,2025-04-08,0,1266,LATE_MINOR,Delhivery,5890.0,False
SHP01372,2025-W15,SKU-006,North,2025-04-10,2025-04-09,0,1369,ON_TIME,Delhivery,4948.0,False
SHP01373,2025-W15,SKU-006,North,2025-04-10,2025-04-09,0,1057,ON_TIME,Delhivery,6590.0,False
SHP01374,2025-W15,SKU-006,North,2025-04-11,2025-04-13,2,1319,LATE_MINOR,BlueDart,6973.0,False
SHP01375,2025-W15,SKU-006,South,2025-04-11,2025-04-10,0,1092,ON_TIME,Ecom Express,5353.0,False
SHP01376,2025-W15,SKU-006,East,2025-04-10,2025-04-11,1,1133,LATE_MINOR,Delhivery,7771.0,False
SHP01377,2025-W15,SKU-006,East,2025-04-09,2025-04-10,1,579,LATE_MINOR,Delhivery,2375.0,False
SHP01378,2025-W15,SKU-006,East,2025-04-11,2025-04-12,1,503,LATE_MINOR,XpressBees,6564.0,False
SHP01379,2025-W15,SKU-006,West,2025-04-10,2025-04-12,2,424,LATE_MINOR,BlueDart,6343.0,False
SHP01380,2025-W15,SKU-006,West,2025-04-08,2025-04-09,1,599,LATE_MINOR,BlueDart,7372.0,False
SHP01381,2025-W15,SKU-006,Central,2025-04-09,2025-04-09,0,832,LATE_MINOR,XpressBees,4948.0,False
